id,slot_type,filler,mode,source_subtitle_id,freq,pos_tag,prep,remix_type,remix_prep,remix_word_count,centroid_dot,norm_sq,token_count,popularity_score,popularity_level,popularity_confidence
1135,list_item,Nature,strict,1502984,12,,,,,,,,,0.21961180627396726,1,1.0
1136,list_item,woman,strict,1502984,1,,,,,,,,,,0,0.0
1137,list_item,aged women,strict,1505772,1,,,,,,,,,,0,0.0
1138,list_item,cultural practice,strict,1506386,1,,,,,,,,,,0,0.0
1139,list_item,car sales,strict,1506893,1,,,,,,,,,,0,0.0
1140,list_item,peacekeepers,strict,1507608,2,,,,,,,,,,0,0.0
1141,list_item,Reagan,strict,1508107,7,,,,,,,,,0.21224633131766713,1,1.0
1142,list_item,Star Wars,strict,1508107,3,,,,,,,,,0.14995581410958783,1,1.0
1143,list_item,Mao,strict,1513187,2,,,,,,,,,0.1980629807206016,1,1.0
1144,list_item,immigration,strict,1513833,5,,,,,,,,,0.16371620056248765,1,1.0
1145,list_item,Audie Murphy,strict,1515265,2,,,,,,,,,0.1851928708182857,1,1.0
1146,list_item,democratic accountability,strict,1518229,1,,,,,,,,,,0,0.0
1147,list_item,home,strict,1530620,1,,,,,,,,,,0,0.0
1148,list_item,school,strict,1530620,1,,,,,,,,,,0,0.0
1149,list_item,monsanto,strict,1535472,1,,,,,,,,,,0,0.0
1150,list_item,genetic engineering,strict,1535472,1,,,,,,,,,,0,0.0
1151,list_item,miners,strict,1537719,1,,,,,,,,,,0,0.0
1152,list_item,musicians,strict,1537719,2,,,,,,,,,,0,0.0
1153,list_item,salesgirls,strict,1537719,1,,,,,,,,,,0,0.0
1154,list_item,cultural despair,strict,1537839,1,,,,,,,,,,0,0.0
1155,list_item,military nationalism,strict,1537839,1,,,,,,,,,,0,0.0
1156,list_item,Bram Stoker,strict,1538067,2,,,,,,,,,0.15694411482971574,1,1.0
1157,list_item,Irishness,strict,1538067,2,,,,,,,,,0.15694411482971574,1,1.0
1158,list_item,Bismarck,strict,1538128,3,,,,,,,,,0.3521420440714259,1,1.0
1159,list_item,Napoleon III,strict,1538128,3,,,,,,,,,0.25706294857310175,1,1.0
1160,list_item,surveillance,strict,1538568,3,,,,,,,,,0.11244856196316684,1,1.0
1161,list_item,resistance,strict,1538568,5,,,,,,,,,0.23426347503431735,1,1.0
1162,list_item,international norms,strict,1541349,1,,,,,,,,,,0,0.0
1163,list_item,ambition,strict,1542160,3,,,,,,,,,,0,0.0
1164,list_item,Ted Hughes,strict,1542204,2,,,,,,,,,0.4286357054428286,1,1.0
1165,list_item,Sylvia Plath,strict,1542204,2,,,,,,,,,0.4286357054428286,1,1.0
1166,list_item,Woolf,strict,1542296,2,,,,,,,,,0.1616999082150432,1,1.0
1167,list_item,Marion,strict,1542512,2,,,,,,,,,0.1438549252266908,1,1.0
1168,list_item,Bosnia,strict,1542887,4,,,,,,,,,0.13759988756087693,1,1.0
1169,list_item,Kosovo,strict,1542887,3,,,,,,,,,0.13759988756087693,1,1.0
1170,list_item,freedom,strict,1543544,6,,,,,,,,,0.0595573604327335,1,1.0
1171,list_item,risk,strict,1543904,6,,,,,,,,,,0,0.0
1172,list_item,fans,strict,1543956,3,,,,,,,,,,0,0.0
1173,list_item,stars,strict,1543956,2,,,,,,,,,,0,0.0
1174,list_item,Myth,strict,1546761,16,,,,,,,,,0.2696564571170826,1,1.0
1175,list_item,scientific passions,strict,1546795,2,,,,,,,,,,0,0.0
1176,list_item,religious beliefs,strict,1546795,2,,,,,,,,,,0,0.0
1177,list_item,fieldwork,strict,1546985,1,,,,,,,,,,0,0.0
1178,list_item,networks,strict,1546985,6,,,,,,,,,0.09330807255280059,1,1.0
1179,list_item,literary experiment,strict,1549139,1,,,,,,,,,,0,0.0
1180,list_item,psychosis,strict,1549139,1,,,,,,,,,,0,0.0
1181,list_item,unity,strict,1551574,1,,,,,,,,,,0,0.0
1182,list_item,discord,strict,1551574,1,,,,,,,,,,0,0.0
1183,list_item,vampires,strict,1551609,2,,,,,,,,,,0,0.0
1184,list_item,cyborgs,strict,1551609,1,,,,,,,,,,0,0.0
1185,list_item,mothers,strict,1552802,2,,,,,,,,,,0,0.0
1186,list_item,daughters,strict,1552802,2,,,,,,,,,,0,0.0
1187,list_item,authority,strict,1554081,3,,,,,,,,,,0,0.0
1188,list_item,seduction,strict,1554081,1,,,,,,,,,,0,0.0
1189,list_item,transference,strict,1554081,1,,,,,,,,,,0,0.0
1190,list_item,witchcraft,strict,1554265,1,,,,,,,,,,0,0.0
1191,list_item,Alfred H.B.arr,strict,1554573,3,,,,,,,,,,0,0.0
1192,list_item,emotion,strict,1554729,4,,,,,,,,,0.08998484248573962,1,1.0
1193,list_item,narrative,strict,1554729,1,,,,,,,,,,0,0.0
1194,list_item,Picasso,strict,1557444,4,,,,,,,,,0.35135966702035937,1,1.0
1195,list_item,Modigliani,strict,1557444,2,,,,,,,,,0.4601723506713589,1,1.0
1196,list_item,Matisse,strict,1557444,5,,,,,,,,,0.4150944108276136,1,1.0
1197,list_item,casseroles,strict,1557556,1,,,,,,,,,,0,0.0
1198,list_item,compensatory education,strict,1557688,1,,,,,,,,,,0,0.0
1199,list_item,Emil Hurja,strict,1558831,2,,,,,,,,,0.1425175936143315,1,1.0
1200,list_item,Franklin Roosevelt,strict,1558831,2,,,,,,,,,0.1425175936143315,1,1.0
1201,list_item,intranets,strict,1560668,1,,,,,,,,,,0,0.0
1202,list_item,productivity,strict,1560668,3,,,,,,,,,,0,0.0
1203,list_item,Federalism,strict,1561394,4,,,,,,,,,0.1425175936143315,1,1.0
1204,list_item,Foreign policy,strict,1561871,1,,,,,,,,,,0,0.0
1205,list_item,democracy,strict,1561871,10,,,,,,,,,0.0,1,1.0
1206,list_item,clientelism,strict,1562379,1,,,,,,,,,,0,0.0
1207,list_item,neoliberal state reform,strict,1562379,1,,,,,,,,,,0,0.0
1208,list_item,squarks,strict,1563891,1,,,,,,,,,,0,0.0
1209,list_item,photinos,strict,1563891,1,,,,,,,,,,0,0.0
1210,list_item,biotech,strict,1564805,1,,,,,,,,,,0,0.0
1211,list_item,big money,strict,1564805,1,,,,,,,,,,0,0.0
1212,list_item,priority,strict,1572705,2,,,,,,,,,,0,0.0
1213,list_item,position,strict,1572705,2,,,,,,,,,,0,0.0
1214,list_item,Rwanda,strict,1578569,2,,,,,,,,,0.15754596268750903,1,1.0
1215,list_item,Burundi,strict,1578569,1,,,,,,,,,,0,0.0
1216,list_item,Labour markets,strict,1578718,1,,,,,,,,,,0,0.0
1217,list_item,Ukrainian displaced persons,strict,1580112,1,,,,,,,,,,0,0.0
1218,list_item,Canadians,strict,1582934,2,,,,,,,,,0.12327863302990247,1,1.0
1219,list_item,youth culture,strict,1582936,1,,,,,,,,,,0,0.0
1220,list_item,book publishing,strict,1582936,1,,,,,,,,,,0,0.0
1221,list_item,Governance,strict,1584281,12,,,,,,,,,0.16424718028835186,1,1.0
1222,list_item,urban environment,strict,1584281,1,,,,,,,,,,0,0.0
1223,list_item,Reproduction,strict,1585588,2,,,,,,,,,0.7704624953284501,1,1.0
1224,list_item,heredity,strict,1585588,1,,,,,,,,,,0,0.0
1225,list_item,Roger Casement,strict,1589616,1,,,,,,,,,,0,0.0
1226,list_item,John Amery,strict,1589616,1,,,,,,,,,,0,0.0
1227,list_item,Ford,strict,1592430,2,,,,,,,,,,0,0.0
1228,list_item,Osama bin Laden,strict,1593221,4,,,,,,,,,0.33267750970240006,1,1.0
1229,list_item,radical Islam,strict,1593221,4,,,,,,,,,0.4192388887422369,1,1.0
1230,list_item,creationism,strict,1593395,1,,,,,,,,,,0,0.0
1231,list_item,scientism,strict,1593395,1,,,,,,,,,,0,0.0
1232,list_item,Hanoi,strict,1593662,2,,,,,,,,,0.23221833119691307,1,1.0
1233,list_item,trends,strict,1593802,2,,,,,,,,,,0,0.0
1234,list_item,promotion,strict,1594661,1,,,,,,,,,,0,0.0
1235,list_item,dollars,strict,1595225,1,,,,,,,,,,0,0.0
1236,list_item,deflation,strict,1595225,1,,,,,,,,,,0,0.0
1237,list_item,queer anatomy,strict,1596596,1,,,,,,,,,,0,0.0
1238,list_item,kingship,strict,1596906,1,,,,,,,,,,0,0.0
1239,list_item,Starkey,strict,1597264,3,,,,,,,,,0.09568155434663217,1,1.0
1240,list_item,Boyle,strict,1597264,3,,,,,,,,,0.09568155434663217,1,1.0
1241,list_item,college,strict,1597297,1,,,,,,,,,,0,0.0
1242,list_item,contemporary literature,strict,1597351,1,,,,,,,,,,0,0.0
1243,list_item,adolescence,strict,1597491,1,,,,,,,,,,0,0.0
1244,list_item,parenting,strict,1597491,1,,,,,,,,,,0,0.0
1245,list_item,accountability,strict,1597856,4,,,,,,,,,0.0,1,1.0
1246,list_item,William Langland,strict,1598440,1,,,,,,,,,,0,0.0
1247,list_item,William Blake,strict,1598440,1,,,,,,,,,,0,0.0
1248,list_item,clones,strict,1598530,1,,,,,,,,,,0,0.0
1249,list_item,medicine,strict,1599121,3,,,,,,,,,,0,0.0
1250,list_item,histories,strict,1599482,1,,,,,,,,,,0,0.0
1251,list_item,identities,strict,1599482,2,,,,,,,,,,0,0.0
1252,list_item,translation,strict,1599808,5,,,,,,,,,0.13475845328227684,1,1.0
1253,list_item,pop culture,strict,1600243,1,,,,,,,,,,0,0.0
1254,list_item,neo-conservatism,strict,1600332,1,,,,,,,,,,0,0.0
1255,list_item,polls,strict,1600600,1,,,,,,,,,,0,0.0
1256,list_item,Thomas Edison,strict,1600779,4,,,,,,,,,0.14104831374764584,1,1.0
1257,list_item,George Westinghouse,strict,1600779,2,,,,,,,,,0.0595573604327335,1,1.0
1258,list_item,Nathaniel Taylor,strict,1601489,2,,,,,,,,,,0,0.0
1259,list_item,New Haven theology,strict,1601489,1,,,,,,,,,,0,0.0
1260,list_item,Leninism,strict,1603358,2,,,,,,,,,0.1438549252266908,1,1.0
1261,list_item,anti-Leninist Marxism,strict,1603358,1,,,,,,,,,,0,0.0
1262,list_item,Italy,strict,1603637,5,,,,,,,,,,0,0.0
1263,list_item,greed,strict,1605884,7,,,,,,,,,0.1757653775286476,1,1.0
1264,list_item,ego,strict,1605884,2,,,,,,,,,,0,0.0
1265,list_item,Louis XVI,strict,1606023,3,,,,,,,,,0.12835813757409514,1,1.0
1266,list_item,Marie Antoinette,strict,1606023,3,,,,,,,,,0.12835813757409514,1,1.0
1267,list_item,Patriots,strict,1607120,3,,,,,,,,,0.15418997970067064,1,1.0
1268,list_item,settlers,strict,1607120,1,,,,,,,,,,0,0.0
1269,list_item,Harvard,strict,1607784,4,,,,,,,,,0.04109287767663416,1,1.0
1270,list_item,minds,strict,1609051,1,,,,,,,,,,0,0.0
1271,list_item,technologies,strict,1609051,1,,,,,,,,,,0,0.0
1272,list_item,ambivalence,strict,1609097,2,,,,,,,,,0.054208055493910834,1,1.0
1273,list_item,John Smith,strict,1609424,2,,,,,,,,,0.18851027277351307,1,1.0
1274,list_item,Pocahontas,strict,1609424,5,,,,,,,,,0.14000213645391876,1,1.0
1275,list_item,Henry Ford,strict,1610064,3,,,,,,,,,0.16224646847851912,1,1.0
1276,list_item,Charles Lindbergh,strict,1610064,4,,,,,,,,,0.11015380755983309,1,1.0
1277,list_item,Kierkegaard,strict,1610842,9,,,,,,,,,0.12493845664469948,1,1.0
1278,list_item,Gender,strict,1611008,68,,,,,,,,,0.2707265417775148,1,1.0
1279,list_item,intervention,strict,1611305,4,,,,,,,,,0.22030761511966615,1,1.0
1280,list_item,Harry Vardon,strict,1611501,1,,,,,,,,,,0,0.0
1281,list_item,Francis Ouimet,strict,1611501,2,,,,,,,,,,0,0.0
1282,list_item,presence,strict,1612342,2,,,,,,,,,0.15754596268750903,1,1.0
1283,list_item,theatricality,strict,1612342,1,,,,,,,,,,0,0.0
1284,list_item,sound recording,strict,1612603,1,,,,,,,,,,0,0.0
1285,list_item,disembodiment,strict,1612603,1,,,,,,,,,,0,0.0
1286,list_item,Globalisation,strict,1613130,5,,,,,,,,,0.16435176423414488,1,1.0
1287,list_item,economic development,strict,1613130,1,,,,,,,,,,0,0.0
1288,list_item,experts,strict,1613367,1,,,,,,,,,,0,0.0
1289,list_item,mediation,strict,1613496,2,,,,,,,,,0.1162080170959141,1,1.0
1290,list_item,arbitration,strict,1613496,3,,,,,,,,,0.1162080170959141,1,1.0
1291,list_item,Columbus,strict,1614200,3,,,,,,,,,,0,0.0
1292,list_item,special operations,strict,1620345,1,,,,,,,,,,0,0.0
1293,list_item,commandos,strict,1620345,1,,,,,,,,,,0,0.0
1294,list_item,Great Britain,strict,1620984,4,,,,,,,,,0.1122498830684845,1,1.0
1295,list_item,Montesquieu,strict,1621493,4,,,,,,,,,0.20165805830332748,1,1.0
1296,list_item,Blackstone,strict,1621493,3,,,,,,,,,0.19828806985770045,1,1.0
1297,list_item,enterprise,strict,1622742,1,,,,,,,,,,0,0.0
1298,list_item,Imperial Spain,strict,1623007,2,,,,,,,,,0.15754596268750903,1,1.0
1299,list_item,transvestite drama,strict,1623007,2,,,,,,,,,0.15754596268750903,1,1.0
1300,list_item,American culture,strict,1623031,3,,,,,,,,,,0,0.0
1301,list_item,canons,strict,1623031,2,,,,,,,,,,0,0.0
1302,list_item,Henry Cavendish,strict,1623519,2,,,,,,,,,0.21556738945605597,1,1.0
1303,list_item,natural philosophy,strict,1623519,1,,,,,,,,,,0,0.0
1304,list_item,Averroes,strict,1625291,1,,,,,,,,,,0,0.0
1305,list_item,psychohistory,strict,1625728,1,,,,,,,,,,0,0.0
1306,list_item,Social exclusion,strict,1631248,1,,,,,,,,,,0,0.0
1307,list_item,solidarity,strict,1631248,1,,,,,,,,,,0,0.0
1308,list_item,Humanitarianism,strict,1633582,1,,,,,,,,,,0,0.0
1309,list_item,Tony Blair,strict,1635231,3,,,,,,,,,0.020668972795797463,1,1.0
1310,list_item,new Labour,strict,1635231,1,,,,,,,,,,0,0.0
1311,list_item,electricity,strict,1635449,1,,,,,,,,,,0,0.0
1312,list_item,sonics,strict,1635449,1,,,,,,,,,,0,0.0
1313,list_item,Sir Ronald Trotter,strict,1637925,1,,,,,,,,,,0,0.0
1314,list_item,Hugh Fletcher,strict,1637925,1,,,,,,,,,,0,0.0
1315,list_item,decentralisation,strict,1639158,1,,,,,,,,,,0,0.0
1316,list_item,Energy,strict,1639263,3,,,,,,,,,0.19706026739378613,1,1.0
1317,list_item,child abuse,strict,1641637,2,,,,,,,,,,0,0.0
1318,list_item,child protection,strict,1641637,1,,,,,,,,,,0,0.0
1319,list_item,imagination,strict,1643169,6,,,,,,,,,0.33191882465327294,1,1.0
1320,list_item,globalization,strict,1643201,10,,,,,,,,,,0,0.0
1321,list_item,governments,strict,1643201,1,,,,,,,,,,0,0.0
1322,list_item,Mawson,strict,1643358,2,,,,,,,,,0.2062061004354627,1,1.0
1323,list_item,Flynn,strict,1643358,2,,,,,,,,,0.2062061004354627,1,1.0
1324,list_item,energy costs,strict,1643367,1,,,,,,,,,,0,0.0
1325,list_item,minerals,strict,1643367,1,,,,,,,,,,0,0.0
1326,list_item,best practices,strict,1644269,1,,,,,,,,,,0,0.0
1327,list_item,international experiences,strict,1644269,1,,,,,,,,,,0,0.0
1328,list_item,bananas,strict,1645511,1,,,,,,,,,,0,0.0
1329,list_item,powwow dance,strict,1646448,1,,,,,,,,,,0,0.0
1330,list_item,radio,strict,1646448,2,,,,,,,,,,0,0.0
1331,list_item,Sector organization,strict,1647931,1,,,,,,,,,,0,0.0
1332,list_item,governance,strict,1647931,4,,,,,,,,,,0,0.0
1333,list_item,japonism,strict,1649494,1,,,,,,,,,,0,0.0
1334,list_item,orientalism,strict,1649494,1,,,,,,,,,,0,0.0
1335,list_item,humanism,strict,1649504,2,,,,,,,,,0.06442999463443334,1,1.0
1336,list_item,Reformation,strict,1649504,1,,,,,,,,,,0,0.0
1337,list_item,History,strict,1649773,46,,,,,,,,,0.23194580181424815,1,1.0
1338,list_item,Japan,strict,1651490,6,,,,,,,,,0.0844301921933831,1,1.0
1339,list_item,property rights,strict,1652570,2,,,,,,,,,0.19044948440279197,1,1.0
1340,list_item,mergers,strict,1652843,1,,,,,,,,,,0,0.0
1341,list_item,Stevie Wonder,strict,1652995,2,,,,,,,,,0.14884090032680367,1,1.0
1342,list_item,Aretha Franklin,strict,1652995,2,,,,,,,,,0.14884090032680367,1,1.0
1343,list_item,Curtis Mayfield,strict,1652995,2,,,,,,,,,0.14884090032680367,1,1.0
1344,list_item,New York City,strict,1654693,6,,,,,,,,,0.30813572535795886,1,1.0
1345,list_item,Reconstruction,strict,1654693,11,,,,,,,,,0.3694815775678808,1,1.0
1346,list_item,silent western films,strict,1655447,1,,,,,,,,,,0,0.0
1347,list_item,armadillos,strict,1655520,1,,,,,,,,,,0,0.0
1348,list_item,outlaws,strict,1655520,1,,,,,,,,,,0,0.0
1349,list_item,state power,strict,1655585,2,,,,,,,,,,0,0.0
1350,list_item,global markets,strict,1655585,2,,,,,,,,,,0,0.0
1351,list_item,regional identity,strict,1656256,2,,,,,,,,,0.21556738945605597,1,1.0
1352,list_item,American teenagers,strict,1656822,1,,,,,,,,,,0,0.0
1353,list_item,schools,strict,1656822,4,,,,,,,,,,0,0.0
1354,list_item,automatism,strict,1658062,1,,,,,,,,,,0,0.0
1355,list_item,environmental mutagens,strict,1658173,1,,,,,,,,,,0,0.0
1356,list_item,scientist activism,strict,1658173,1,,,,,,,,,,0,0.0
1357,list_item,aviators,strict,1659432,1,,,,,,,,,,0,0.0
1358,list_item,businessmen,strict,1659432,1,,,,,,,,,,0,0.0
1359,list_item,Louis Sullivan,strict,1659752,1,,,,,,,,,,0,0.0
1360,list_item,Frank Lloyd Wright,strict,1659752,1,,,,,,,,,,0,0.0
1361,list_item,baby food,strict,1660858,1,,,,,,,,,,0,0.0
1362,list_item,Asian Americans,strict,1661603,4,,,,,,,,,0.049375143853637886,1,1.0
1363,list_item,Margaret Fox,strict,1662301,1,,,,,,,,,,0,0.0
1364,list_item,Elisha Kent Kane,strict,1662301,1,,,,,,,,,,0,0.0
1365,list_item,whiteness,strict,1662616,1,,,,,,,,,,0,0.0
1366,list_item,samizdat,strict,1663501,2,,,,,,,,,0.054208055493910834,1,1.0
1367,list_item,deprivation,strict,1663501,3,,,,,,,,,0.054208055493910834,1,1.0
1368,list_item,Culture,strict,1664191,50,,,,,,,,,0.3906748276292172,1,1.0
1369,list_item,Cellular phones,strict,1664219,1,,,,,,,,,,0,0.0
1370,list_item,public fears,strict,1664219,1,,,,,,,,,,0,0.0
1371,list_item,Ayn Rand,strict,1666372,1,,,,,,,,,,0,0.0
1372,list_item,Objectivists,strict,1666372,1,,,,,,,,,,0,0.0
1373,list_item,curriculum,strict,1667204,2,,,,,,,,,,0,0.0
1374,list_item,Steve Case,strict,1667272,4,,,,,,,,,0.20125984867700977,1,1.0
1375,list_item,Jerry Levin,strict,1667272,4,,,,,,,,,0.20125984867700977,1,1.0
1376,list_item,interaction design,strict,1667610,2,,,,,,,,,,0,0.0
1377,list_item,digital art,strict,1667610,1,,,,,,,,,,0,0.0
1378,list_item,militarism,strict,1669774,1,,,,,,,,,,0,0.0
1379,list_item,secrecy,strict,1669774,1,,,,,,,,,,0,0.0
1380,list_item,crippled workingmen,strict,1670005,1,,,,,,,,,,0,0.0
1381,list_item,destitute widows,strict,1670005,1,,,,,,,,,,0,0.0
1382,list_item,nationhood,strict,1670574,1,,,,,,,,,,0,0.0
1383,list_item,Missions,strict,1672282,3,,,,,,,,,0.20169816316724415,1,1.0
1384,list_item,Miramax,strict,1672691,2,,,,,,,,,0.1636407814048432,1,1.0
1385,list_item,Sundance,strict,1672691,2,,,,,,,,,0.1636407814048432,1,1.0
1386,list_item,realism,strict,1673257,2,,,,,,,,,,0,0.0
1387,list_item,Romanticism,strict,1673903,10,,,,,,,,,0.18566310869464653,1,1.0
1388,list_item,hermeneutics,strict,1673903,1,,,,,,,,,,0,0.0
1389,list_item,modern physics,strict,1673923,1,,,,,,,,,,0,0.0
1390,list_item,Pragmatism,strict,1682110,6,,,,,,,,,,0,0.0
1391,list_item,postmodernism,strict,1682110,1,,,,,,,,,,0,0.0
1392,list_item,reform,strict,1684322,5,,,,,,,,,0.054208055493910834,1,1.0
1393,list_item,Credit risk,strict,1686841,2,,,,,,,,,,0,0.0
1394,list_item,capital structure,strict,1686841,2,,,,,,,,,,0,0.0
1395,list_item,dynamisms,strict,1687984,1,,,,,,,,,,0,0.0
1396,list_item,forces,strict,1687984,1,,,,,,,,,,0,0.0
1397,list_item,sectarianism,strict,1691299,2,,,,,,,,,,0,0.0
1398,list_item,corporate crime,strict,1692884,1,,,,,,,,,,0,0.0
1399,list_item,corporate law,strict,1692884,1,,,,,,,,,,0,0.0
1400,list_item,conquest,strict,1697375,2,,,,,,,,,0.018550436186362748,1,1.0
1401,list_item,leadership,strict,1697395,4,,,,,,,,,0.0,1,1.0
1402,list_item,mass mobilization,strict,1698614,1,,,,,,,,,,0,0.0
1403,list_item,civil war,strict,1698614,2,,,,,,,,,0.17041607258982494,1,1.0
1404,list_item,oil,strict,1700045,3,,,,,,,,,,0,0.0
1405,list_item,vanity,strict,1700165,2,,,,,,,,,0.1757653775286476,1,1.0
1406,list_item,Gender equity,strict,1700173,1,,,,,,,,,,0,0.0
1407,list_item,War,strict,1708786,23,,,,,,,,,0.36836828731395616,1,1.0
1408,list_item,evil,strict,1708786,2,,,,,,,,,,0,0.0
1409,list_item,Konrad Lorenz,strict,1709002,2,,,,,,,,,0.19423636859215654,1,1.0
1410,list_item,Niko Tinbergen,strict,1709002,2,,,,,,,,,0.19423636859215654,1,1.0
1411,list_item,Taft,strict,1709699,2,,,,,,,,,,0,0.0
1412,list_item,colonists,strict,1710148,2,,,,,,,,,,0,0.0
1413,list_item,terror,strict,1711037,5,,,,,,,,,0.12233948542139379,1,1.0
1414,list_item,geeks,strict,1711687,2,,,,,,,,,0.3163906182251913,1,1.0
1415,list_item,gangsters,strict,1711687,2,,,,,,,,,0.3163906182251913,1,1.0
1416,list_item,prison movements,strict,1712455,1,,,,,,,,,,0,0.0
1417,list_item,civilians,strict,1712578,1,,,,,,,,,,0,0.0
1418,list_item,memes,strict,1712635,1,,,,,,,,,,0,0.0
1419,list_item,media,strict,1713027,8,,,,,,,,,,0,0.0
1420,list_item,magic,strict,1713133,3,,,,,,,,,,0,0.0
1421,list_item,fathers,strict,1715432,1,,,,,,,,,,0,0.0
1422,list_item,historical scholarship,strict,1715761,1,,,,,,,,,,0,0.0
1423,list_item,norms,strict,1716680,3,,,,,,,,,,0,0.0
1424,list_item,neuroscience,strict,1716904,1,,,,,,,,,,0,0.0
1425,list_item,molecular medicine,strict,1716904,1,,,,,,,,,,0,0.0
1426,list_item,masculinity,strict,1717919,3,,,,,,,,,,0,0.0
1427,list_item,movies,strict,1719276,3,,,,,,,,,,0,0.0
1428,list_item,Pearl S.B.uck,strict,1719921,2,,,,,,,,,0.07802835149624243,1,1.0
1429,list_item,Anna May Wong,strict,1719921,2,,,,,,,,,0.07802835149624243,1,1.0
1430,list_item,Mayling Soong,strict,1719921,2,,,,,,,,,0.07802835149624243,1,1.0
1431,list_item,James Laughlin,strict,1720870,1,,,,,,,,,,0,0.0
1432,list_item,New Directions,strict,1720870,1,,,,,,,,,,0,0.0
1433,list_item,creative writing,strict,1721531,1,,,,,,,,,,0,0.0
1434,list_item,Men,strict,1722688,5,,,,,,,,,0.20178366064092135,1,1.0
1435,list_item,Argentine orientalism,strict,1722902,3,,,,,,,,,0.1162080170959141,1,1.0
1436,list_item,Arab immigrants,strict,1722902,3,,,,,,,,,0.1162080170959141,1,1.0
1437,list_item,Charles Darwin,strict,1723326,3,,,,,,,,,0.4189399538186549,1,1.0
1438,list_item,Alexander Agassiz,strict,1723326,2,,,,,,,,,0.34026989064088153,1,1.0
1439,list_item,slavery extension,strict,1723516,1,,,,,,,,,,0,0.0
1440,list_item,Customer attitudes,strict,1723752,1,,,,,,,,,,0,0.0
1441,list_item,behavior,strict,1723752,1,,,,,,,,,,0,0.0
1442,list_item,Arnold Palmer,strict,1724394,1,,,,,,,,,,0,0.0
1443,list_item,Jack Nicklaus,strict,1724394,1,,,,,,,,,,0,0.0
1444,list_item,Tiger Woods,strict,1724394,1,,,,,,,,,,0,0.0
1445,list_item,Civil War,strict,1724674,11,,,,,,,,,0.18372994403853737,1,1.0
1446,list_item,Necessity,strict,1725758,4,,,,,,,,,0.09242430162079948,1,1.0
1447,list_item,proportionality,strict,1725758,1,,,,,,,,,,0,0.0
1448,list_item,Faith,strict,1726450,25,,,,,,,,,0.25012674357596576,1,1.0
1449,list_item,Imperialism,strict,1727551,8,,,,,,,,,0.21164063508629832,1,1.0
1450,list_item,tomb raiders,strict,1728052,1,,,,,,,,,,0,0.0
1451,list_item,William McChesney Martin,strict,1728470,1,,,,,,,,,,0,0.0
1452,list_item,hybrid discourses,strict,1728686,1,,,,,,,,,,0,0.0
1453,list_item,patrons,strict,1729819,4,,,,,,,,,0.07526415508437827,1,1.0
1454,list_item,patronage,strict,1729819,2,,,,,,,,,,0,0.0
1455,list_item,anti-social behaviour,strict,1730505,1,,,,,,,,,,0,0.0
1456,list_item,ADHD,strict,1730505,2,,,,,,,,,0.2437199815494195,1,1.0
1457,list_item,Adequacy,strict,1731359,2,,,,,,,,,,0,0.0
1458,list_item,Franklin,strict,1731930,3,,,,,,,,,0.637402539583101,1,1.0
1459,list_item,indigeneity,strict,1732394,1,,,,,,,,,,0,0.0
1460,list_item,cosmology,strict,1732394,2,,,,,,,,,,0,0.0
1461,list_item,skills,strict,1732562,2,,,,,,,,,,0,0.0
1462,list_item,nonobservance,strict,1733286,1,,,,,,,,,,0,0.0
1463,list_item,humanity,strict,1733365,3,,,,,,,,,,0,0.0
1464,list_item,Chay Burgess,strict,1734887,1,,,,,,,,,,0,0.0
1465,list_item,individuals,strict,1736137,1,,,,,,,,,,0,0.0
1466,list_item,Natural law,strict,1736369,1,,,,,,,,,,0,0.0
1467,list_item,scientific method,strict,1737517,2,,,,,,,,,,0,0.0
1468,list_item,Jesus,strict,1738173,13,,,,,,,,,0.148955537338508,1,1.0
1469,list_item,Mary Magdalene,strict,1738173,4,,,,,,,,,0.14797053542742242,1,1.0
1470,list_item,Servetus,strict,1740509,1,,,,,,,,,,0,0.0
1471,list_item,Swedenborg,strict,1740509,1,,,,,,,,,,0,0.0
1472,list_item,administrative justice,strict,1741551,1,,,,,,,,,,0,0.0
1473,list_item,moral reasoning,strict,1743275,1,,,,,,,,,,0,0.0
1474,list_item,criminal conduct,strict,1743275,1,,,,,,,,,,0,0.0
1475,list_item,reception,strict,1746066,1,,,,,,,,,,0,0.0
1476,list_item,communion,strict,1746066,1,,,,,,,,,,0,0.0
1477,list_item,Denis Donoghue,strict,1746688,2,,,,,,,,,0.0717124642293652,1,1.0
1478,list_item,Frank Kermode,strict,1746688,2,,,,,,,,,0.0717124642293652,1,1.0
1479,list_item,George Steiner,strict,1746688,2,,,,,,,,,0.0717124642293652,1,1.0
1480,list_item,aircraft,strict,1752381,1,,,,,,,,,,0,0.0
1481,list_item,spacecraft,strict,1752381,1,,,,,,,,,,0,0.0
1482,list_item,Urban violence,strict,1752421,2,,,,,,,,,,0,0.0
1483,list_item,ethnic militias,strict,1752421,2,,,,,,,,,,0,0.0
1484,list_item,church,strict,1756558,4,,,,,,,,,,0,0.0
1485,list_item,biotechnology,strict,1757335,1,,,,,,,,,,0,0.0
1486,list_item,world trade,strict,1757335,2,,,,,,,,,,0,0.0
1487,list_item,Namibia,strict,1758231,1,,,,,,,,,,0,0.0
1488,list_item,De Beers,strict,1758231,1,,,,,,,,,,0,0.0
1489,list_item,Civil society,strict,1761689,3,,,,,,,,,,0,0.0
